"chr","start","end","strand","pvalue","qvalue","meth.diff"
"chr21",33229937,33230960,"*",0.124771935807424,0.435496825659777,-2.29885057471264
"chr21",33324228,33325445,"*",0.00923361610729366,0.0705300365345667,-3.94736842105263
"chr21",34072788,34074105,"*",2.10157536460249e-05,0.000468812965949786,20
"chr21",34791848,34792637,"*",0.173415059904256,0.544456990727266,-1.76991150442478
"chr21",34888154,34891390,"*",0.0140829048051185,0.0928191453064626,-5.46257598784195
"chr21",35886894,35887304,"*",0.272943010619878,0.690620753900234,-4.6112765738934
"chr21",36059826,36060852,"*",0.0660123924653338,0.285396456325515,-2.94117647058824
"chr21",36069843,36070480,"*",0.048359410941689,0.237698799543895,18.1818181818182
"chr21",36134901,36135961,"*",0.265336258895133,0.687031384639184,0.847457627118644
"chr21",36245170,36245574,"*",0.295784806933153,0.709373812990103,1.63934426229508
"chr21",36385199,36385815,"*",0.00740688104352979,0.0596665417395455,15.3846153846154
"chr21",36692880,36693885,"*",0.000781262131229365,0.00985069643723981,7.60773258155457
"chr21",36695894,36701591,"*",0.0153305729550307,0.0987970257101977,4.23472375870371
"chr21",36704463,36705385,"*",0.403101098975622,0.841002292826838,-2.16296487603306
"chr21",36707642,36709533,"*",0.0169241010738969,0.106695419813698,-4.27646786870088
"chr21",36747493,36748441,"*",0.0672135450939506,0.285396456325515,-11.4204545454545
"chr21",36989846,36990568,"*",0.00541503051599942,0.0461870249894068,-19.7450248756219
"chr21",37005638,37007137,"*",4.58495931402255e-10,6.6481910053327e-08,-36.2055933484505
"chr21",37072561,37074197,"*",6.44734964709057e-09,3.73946279531253e-07,29.8315602836879
"chr21",37220687,37221373,"*",0.251663219975731,0.675762349934833,-1.28205128205128
"chr21",37257752,37258206,"*",6.30332762506052e-09,3.73946279531253e-07,-46.780487804878
"chr21",37563553,37564244,"*",0.224482399492463,0.63203782381373,5.20163646990064
"chr21",37667475,37667692,"*",0.0294309166302439,0.16735227103472,-21.4285714285714
"chr21",37675325,37675626,"*",5.90378809256077e-05,0.00114139903122841,-48.5714285714286
"chr21",37915644,37916964,"*",0.0123920718560678,0.0848067194879606,5.59115179252479
"chr21",38805079,38806743,"*",0.134612473595067,0.448708245316889,1.50375939849624
"chr21",39385677,39385974,"*",0.0564848142360912,0.255689932963129,-23.1746031746032
"chr21",40144311,40144545,"*",0.508953818907285,0.990210307212812,13.8461538461538
"chr21",41167441,41168945,"*",0.323746215763672,0.733487520089568,-1.17647058823529
"chr21",41245891,41246093,"*",0.286533216293947,0.702918051038223,-2.94117647058824
"chr21",41426220,41426957,"*",0.0029354344578428,0.0283758664258138,10.9451219512195
"chr21",41506825,41508747,"*",0.411230411266391,0.851834423337524,-0.8
"chr21",41689190,41689527,"*",0.316706547922981,0.723188180296571,-4.83870967741935
"chr21",41766121,41767276,"*",0.394138601668417,0.840442606498831,2.02020202020202
"chr21",41778049,41778555,"*",0.000532257833012937,0.00735022721779771,35.3236957888121
"chr21",41801456,41801682,"*",0.00924186685625356,0.0705300365345667,-29.7058823529412
"chr21",41808939,41809152,"*",0.0016242458682339,0.0174456037699196,14.2735042735043
"chr21",41815670,41816154,"*",0.522819496080869,0.990210307212812,4.044357469015
"chr21",41819996,41820230,"*",0.308574927545874,0.715893831906428,3.70370370370371
"chr21",41821882,41822112,"*",0.380262163151054,0.840412629873541,-6.17408906882592
"chr21",41835368,41835613,"*",0.159454043796378,0.519569356190445,8.6013986013986
"chr21",41878502,41879792,"*",1.26017943679292e-09,1.21817345556649e-07,-58.1818181818182
"chr21",41907626,41907915,"*",0.0445832856296997,0.22682724267742,-6.17283950617284
"chr21",42009171,42011380,"*",0.262263748227691,0.685193576450725,0.675675675675676
"chr21",42106461,42106707,"*",6.81929453888282e-05,0.00122518567562587,-42.1052631578947
"chr21",42127762,42127979,"*",0.0199630464258881,0.118148642112399,-12.6341463414634
"chr21",42234737,42235355,"*",4.71790741137861e-06,0.000131116899171945,35.8959648116275
"chr21",42496169,42496790,"*",4.33477688236099e-07,1.57135661985586e-05,-44
"chr21",42513480,42514722,"*",0.126207670224135,0.435496825659777,1.40845070422535
"chr21",42587366,42590371,"*",0.384081291336922,0.840412629873541,5.83333333333333
"chr21",42668713,42668919,"*",0.281256265451117,0.702918051038223,3.2258064516129
"chr21",42686059,42686436,"*",0.42607832449146,0.863750293355035,2.31421121251629
"chr21",42837857,42838189,"*",0.075708666669045,0.309232582169339,12.9032258064516
"chr21",42848293,42849194,"*",0.0511544176535679,0.243193133107126,-3.33333333333333
"chr21",42879002,42879698,"*",1.65187518549897e-08,7.98406339657836e-07,-52.1739130434783
"chr21",43172610,43173533,"*",0.0721238538967599,0.298798823286577,-39.5604395604396
"chr21",43657791,43659940,"*",0.533753170832357,0.998634964783119,2.9760867460548
"chr21",43694081,43694383,"*",0.0679046740912432,0.285396456325515,6.45161290322581
"chr21",43694518,43694723,"*",0.234249678228855,0.646975301774933,5.55555555555556
"chr21",43728574,43728864,"*",0.000703595947121552,0.00927467384842045,35.8974358974359
"chr21",43864272,43866018,"*",0.174601724612537,0.544456990727266,2.22222222222222
"chr21",43943593,43943918,"*",0.101355860422503,0.376835891314434,-17.1428571428571
"chr21",43973512,43973741,"*",0.518798812834479,0.990210307212812,-4.01310401310402
"chr21",43982604,43982961,"*",0.0104695237542403,0.0759040472182424,-14.4444444444444
"chr21",44258408,44258661,"*",0.030587592744499,0.170584651844321,12.9032258064516
"chr21",44285546,44286161,"*",0.011342664206964,0.0802286004882821,-32.1070234113712
"chr21",44310338,44310561,"*",0.0955908647051836,0.369618010193376,18.1818181818182
"chr21",44324759,44324964,"*",0.0990914749949144,0.375108287981938,-20
"chr21",44332500,44332715,"*",0.298426224775147,0.709373812990103,3.70370370370371
"chr21",44333756,44334557,"*",0.417524776817367,0.852691445612932,-3.50877192982456
"chr21",44391463,44391667,"*",0.270741580433454,0.690620753900234,9.67146548541897
"chr21",44425110,44425810,"*",0.30370573896381,0.715893831906428,3.81760339342524
"chr21",44455581,44457443,"*",0.127645621314073,0.435496825659777,-9.0251572327044
"chr21",44463778,44464024,"*",0.0399090097050044,0.209362543168772,30.3827751196172
"chr21",44506649,44506871,"*",0.428896697390086,0.863750293355035,-4
"chr21",44723528,44723893,"*",0.00367620588962455,0.0333156158747225,29.3103448275862
"chr21",44750016,44750260,"*",0.471833930138046,0.943667860276092,5.26315789473685
"chr21",44848982,44849348,"*",0.520985241828096,0.990210307212812,7.25034199726403
"chr21",44939733,44940508,"*",4.97339962376344e-06,0.000131116899171945,20
"chr21",44958364,44958730,"*",0.397305972468117,0.841002292826838,3.03030303030303
"chr21",44967137,44967387,"*",0.22017242011324,0.63203782381373,-7.69230769230769
"chr21",44988011,44988228,"*",0.50439537749888,0.990210307212812,14.1025641025641
"chr21",45100881,45101380,"*",2.51548088639841e-14,7.29489457055539e-12,57.1428571428571
"chr21",45133692,45134497,"*",0.416816810002916,0.852691445612932,-3.79746835443038
"chr21",45265201,45265464,"*",0.0185125022832309,0.113855784439672,8.16326530612245
"chr21",45266993,45267206,"*",0.169639681227978,0.544456990727266,5.26315789473685
"chr21",45295070,45295291,"*",0.246287496717779,0.668703497327355,12.1212121212121
"chr21",45302668,45302892,"*",0.288438786460512,0.702918051038223,-12.8571428571429
"chr21",45439269,45440155,"*",0.000353133439284809,0.00512043486962973,-16.6682998530132
"chr21",45470935,45471201,"*",0.00274069635101304,0.0274069635101305,-29.0273556231003
"chr21",45474903,45476398,"*",0.211573347954271,0.629389574961982,5.1003244022588
"chr21",45477928,45478244,"*",0.31571760968819,0.723188180296571,-13.3333333333333
"chr21",45509312,45510297,"*",0.00147440148324942,0.0166875103195033,-10.8695652173913
"chr21",45868542,45868808,"*",0.0358644902456556,0.196239663608304,26.0869565217391
"chr21",45898596,45898986,"*",0.00234798725267835,0.0243184394027401,-30
"chr21",45914034,45914535,"*",0.52583581831301,0.990210307212812,-1.69849083139504
"chr21",45923802,45925225,"*",0.000333939580792212,0.00509697254893376,-8.47457627118644
"chr21",45986948,45988542,"*",0.401826907615148,0.841002292826838,3.35040546308152
"chr21",46111986,46112907,"*",0.3884247220185,0.840442606498831,2.27059191982462
"chr21",46125697,46126298,"*",0.12365492035814,0.435496825659777,-4.85590209238057
"chr21",46129025,46129513,"*",0.222764540611249,0.63203782381373,-4.87804878048781
"chr21",46131924,46132715,"*",0.0617283989858739,0.27123084402884,3.88780401207172
"chr21",46285714,46286697,"*",0.126926169997707,0.435496825659777,5
"chr21",46322866,46323355,"*",0.00989784255017365,0.0735993420397528,-7.91666666666667
"chr21",46323772,46325437,"*",6.17048379915173e-06,0.000149120025146167,-19.2857142857143
"chr21",46382551,46384845,"*",0.283701198236886,0.702918051038223,1.77331693577181
"chr21",46388757,46389206,"*",0.506117642603403,0.990210307212812,-5.06628787878788
"chr21",46391216,46391436,"*",0.113681984016933,0.412097192061381,17.6470588235294
"chr21",46393337,46393547,"*",0.214864057073602,0.629399763144894,3.44827586206896
"chr21",46411620,46412017,"*",0.38543061990752,0.840412629873541,2.95624753646039
"chr21",46425682,46425950,"*",0.0778455271999701,0.309249354630018,-5.35714285714286
"chr21",46431535,46431769,"*",0.212581422914155,0.629389574961982,-3.125
"chr21",46435980,46436230,"*",0.257484403072144,0.678822517190197,2.85714285714286
"chr21",46458158,46459663,"*",0.307319019924113,0.715893831906428,-2.35294117647059
"chr21",46498585,46498815,"*",0.521868841465315,0.990210307212812,-1.61290322580645
"chr21",46648606,46648896,"*",0.2316241033641,0.645874903611433,1.78571428571429
"chr21",46661330,46662292,"*",0.00149612161485202,0.0166875103195033,14.4268774703557
"chr21",46667289,46668194,"*",0.148074787923702,0.48797373293038,2.17391304347826
